Дата,Kyrgyz_Altyn_Slitok_1_Цена_обратного_выкупа,Kyrgyz_Altyn_Slitok_1_Цена_продажи,Kyrgyz_Altyn_Slitok_2_Цена_обратного_выкупа,Kyrgyz_Altyn_Slitok_2_Цена_продажи,Kyrgyz_Altyn_Slitok_5_Цена_обратного_выкупа,Kyrgyz_Altyn_Slitok_5_Цена_продажи,Kyrgyz_Altyn_Slitok_10_Цена_обратного_выкупа,Kyrgyz_Altyn_Slitok_10_Цена_продажи,Kyrgyz_Altyn_Slitok_20_Цена_обратного_выкупа,Kyrgyz_Altyn_Slitok_20_Цена_продажи,Kyrgyz_Altyn_Slitok_31_Цена_обратного_выкупа,Kyrgyz_Altyn_Slitok_31_Цена_продажи,Kyrgyz_Altyn_Slitok_50_Цена_обратного_выкупа,Kyrgyz_Altyn_Slitok_50_Цена_продажи,Kyrgyz_Altyn_Slitok_100_Цена_обратного_выкупа,Kyrgyz_Altyn_Slitok_100_Цена_продажи,Kyrgyz_Altyn_Slitok_1000_Цена_обратного_выкупа,Kyrgyz_Altyn_Slitok_1000_Цена_продажи,NBKR_Slitok_1_Цена_обратного_выкупа,NBKR_Slitok_1_Цена_продажи,NBKR_Slitok_2_Цена_обратного_выкупа,NBKR_Slitok_2_Цена_продажи,NBKR_Slitok_5_Цена_обратного_выкупа,NBKR_Slitok_5_Цена_продажи,NBKR_Slitok_10_Цена_обратного_выкупа,NBKR_Slitok_10_Цена_продажи,NBKR_Slitok_31_Цена_обратного_выкупа,NBKR_Slitok_31_Цена_продажи,NBKR_Slitok_100_Цена_обратного_выкупа,NBKR_Slitok_100_Цена_продажи,Optima_Покупка_EUR_Безналичные,Optima_Покупка_KZT_Безналичные,Optima_Покупка_RUB_Безналичные,Optima_Покупка_USD_Безналичные,Optima_Продажа_EUR_Безналичные,Optima_Продажа_KZT_Безналичные,Optima_Продажа_RUB_Безналичные,Optima_Продажа_USD_Безналичные,Цена_разница
2023-04-16,8674.681122230133,8728.68979810243,16213.228816919716,16266.50501239528,38964.08177962983,38779.962116004885,76244.25661247154,75670.82483030387,149260.28699301844,152485.3508734441,233213.55096935586,237535.6286367156,375346.6228069449,384570.5753426746,742427.0264464692,768128.2610663605,7626680.967497132,7667619.530408006,8838.972644947671,8765.819921728085,16244.327985380425,16331.090412169253,39198.0032574579,39285.84709221642,76115.88355919863,76111.47520432025,232281.74531364435,235982.12507140677,753262.7724846822,763202.4330585576,90.25950239271097,0.12004138853449312,0.7905224080426564,87.49995998171167,92.39070399717725,0.1850923439335775,0.8306217518759786,86.9755270171249,-44.68808003314262
2023-04-17,8728.052812392361,8784.637237898647,16104.668729605628,16380.755157179241,38695.09346094274,38911.571767639594,75553.06250856686,76080.50880723557,149405.6124647912,152843.0910512666,234297.89184041825,238408.84607820268,373769.0874376771,386831.3674236012,745448.3267633424,770424.5964210816,7586544.380042325,7637780.858293993,8851.985011631286,8901.890118210908,16253.64443872139,16264.8992068742,39023.79512144773,39156.019012628705,76338.8083391883,76239.71229535832,234512.55591363998,235617.163418857,753975.3676965819,766540.3498793176,89.30183232173997,0.11210355123877785,0.8160560606582739,86.49905639056274,91.34629203822817,0.17915708862846547,0.8775358210675047,86.68520299607931,-43.395044763185226
2023-04-18,8666.705931282124,8741.23165782763,16251.528264988474,16397.26719422318,38888.25116010299,38905.7172612426,76072.27551015367,76446.6799688866,149060.08566375813,152586.21176201454,232515.16462894544,236049.7469668717,373490.5597590113,384993.0635543867,740038.9002974933,763661.8224805715,7578447.912244245,7624325.303619054,8754.110363087477,8909.388459327898,16326.974444689748,16363.708651077384,38973.20638231187,39273.82968172214,76243.65052149708,76422.96098283981,234135.6405229264,235850.33545546923,752217.7857046626,762444.637795022,90.63251774144209,0.11408645929330075,0.838813141833291,87.70458859249071,91.12914952070986,0.18614541387634467,0.8626344726829038,87.46313699007108,-43.07729247317181
2023-04-19,8721.484292411596,8729.833300484246,16184.036732333167,16207.201445090663,38666.197017210485,38838.18399653208,75610.37102292734,76432.0535773287,149514.09573268492,152722.47730010215,233358.10887099963,236959.58493028893,374525.22483484884,384281.1170289566,741012.112497322,769408.1029775593,7649726.319984697,7631174.356379611,8749.882851095506,8802.25243484561,16186.8515337945,16272.362003573291,39104.13320483427,38983.050131846954,76301.7532215549,76313.16888226052,233416.06826175438,236431.01320234552,747090.3355584397,761867.8466368428,90.2108558385411,0.11186933217744764,0.8405168086316925,87.44348433201041,91.73849027460795,0.18643400505127183,0.8909517959429788,87.82018893033982,-43.30033915789547
2023-04-20,8674.561840518772,8779.149598074611,16116.46955369443,16314.509540791143,38707.10948565163,38781.25366345115,76281.25548569058,75838.22142911152,149316.9331391467,153932.88775188423,233635.98084640893,238145.79682436056,373649.819954411,386463.9027009753,744549.0716801898,763963.3008333682,7566106.223067368,7643130.013644969,8748.054482032914,8891.250606412861,16183.967736159984,16332.073644811997,38873.54297893201,38922.67623810201,75947.50804799885,76511.02977652298,234921.68793736811,238117.63330678886,756339.8233850569,765273.3566164984,90.29110382791306,0.11446112526560873,0.7861704788215977,87.41003438096503,91.43171234198373,0.17906501884216022,0.882924643298707,88.22157607851052,-44.909933101277666
2023-04-21,8727.191003285743,8718.181632028183,16131.14504264146,16260.062824738074,38727.1568045242,38835.73320540304,76340.36961595362,75657.16613373284,149932.05458024444,152616.87541991984,231936.7202406078,237863.6517906671,372599.0861522531,383351.4394614414,740844.4052145402,770092.0440522289,7588877.22222723,7626290.91346734,8744.547602494715,8868.00192732176,16407.56379464402,16378.903437483224,39113.4048479687,39282.73133101962,76469.11223474625,76323.73319887505,234995.0212957773,235930.47224992895,753174.8857654178,763152.3284014422,89.7987133966396,0.11508671286430794,0.8700775324030176,87.48293329904044,92.98047855012969,0.18380486119604966,0.831515555829212,87.46031347099732,-43.47146558276688
2023-04-22,8655.3165901525,8797.14629649046,16181.884413697908,16391.205118402613,38901.690131544834,39099.944619373084,75994.99362634684,76147.27525672116,150290.39839867174,153289.29960779176,232138.5513042482,235747.69147146316,374366.14364481624,385902.58543429646,745549.9627006173,766193.9934976246,7567582.71131488,7649024.1431780495,8777.380540619482,8803.947620771945,16211.344918202418,16239.379533491043,39099.23838678719,39190.79336674989,76490.03909407386,76306.09413474507,234225.83338714144,235190.26822545638,748027.8491209415,764503.4527497371,89.6596975337408,0.11121199855957356,0.8181008405797562,86.9056050259828,92.33814105343389,0.18553270206988987,0.908822403081229,86.854847962984,-44.53507587549924
2023-04-23,8704.503453540454,8744.178940698026,16216.38044759075,16267.901602431797,38815.41479940711,39075.834321983944,75503.9750641822,75627.6785423287,149107.25594357084,152590.23196896972,231880.2393961624,238395.83179339574,373111.6136783148,383671.65532105434,740077.0989689432,764653.159022133,7567665.873339874,7641333.278521507,8866.00081301004,8781.89637122099,16251.818443780092,16392.234097687637,38985.769750726045,39244.06413168929,76060.32264726389,76448.89282014506,232952.86636719626,238053.57936251676,753848.0676564015,764340.5113990282,89.69696573368294,0.11757047552182248,0.8138605301180692,87.66746858543031,92.96131605890199,0.17700959109715775,0.857948614954326,87.85632234622223,-44.294677462591
2023-04-24,8656.701556688748,8738.611873063131,16238.839317456706,16358.859531199287,38827.16866950737,38744.488274833886,75643.57684142269,76301.76889576598,150676.02755940118,152714.96681540288,232467.61144856605,236423.49239374153,375593.1026433537,383815.39647050033,746764.1714588278,765931.456161518,7619638.153488557,7608206.391355857,8747.958671629685,8764.535059064689,16335.356203898804,16366.314775966512,38941.954302316764,38973.963970739496,76224.78540332327,76546.71472918938,234434.25972540726,236018.01827248538,751422.8438368302,769172.6841346903,90.28142425462293,0.12063293770144572,0.8158001166046019,86.79562103997073,92.7047145614337,0.18226450152472923,0.8602673227749142,87.11048499782916,-43.74971592578991
2023-04-25,8673.863548223739,8710.907685801525,16100.30794606145,16296.281329910982,38808.94181202548,39064.16417085989,76087.84512629078,75850.71210214053,149348.88213429114,152178.89535516984,233462.6182380117,237154.55331892637,375433.26562434435,383925.7264245459,748813.041789017,766782.8560690872,7550728.166056431,7602224.127155028,8898.818525638866,8782.899865807089,16368.837845286755,16497.654434523887,38858.06480780235,39161.45531223974,76364.52371743889,76556.19443792333,232102.11477655446,238019.38810002926,749984.3135281907,762224.478026537,90.52470318428541,0.11784038177876253,0.7914108868791928,87.76651556326934,92.26202776127141,0.18264503299576387,0.8335005691015199,86.53571926407619,-44.55997427300248
2023-04-26,8710.155400908716,8793.01098657104,16267.162484906454,16390.045174335777,38817.64508158355,38783.97869424091,75535.47740178592,76428.4012592233,150149.28782443807,153973.95059835928,232009.53697861976,236439.33782148422,373822.49559312244,386168.76979426347,741941.5080922153,766347.9893691483,7595314.456791402,7682334.755721,8862.828981068817,8819.826804961562,16173.052520554938,16383.623819914204,38912.4693961194,39272.555885486094,76108.85939521893,76334.36523501086,235732.87054383446,237754.71165951373,754509.2319563496,768227.8562244229,89.59283146074397,0.11642846823427243,0.8725001588373372,86.03903035013045,91.37985021461222,0.18262549371463363,0.8641269776501064,87.82752790761229,-44.978974328593566
2023-04-27,8703.659552324134,8708.337752536167,16124.830866166498,16223.509960339386,38990.42723439872,38903.255260266305,76068.86479823069,76205.00884504181,150211.4532509823,153341.11300168172,232584.73250805432,237893.4685895349,372754.39180934895,383876.53399186686,742145.2171676713,766528.1069032226,7615235.550223791,7658881.887566072,8730.944845004722,8818.805042190335,16443.35311975022,16288.88714953942,38939.54027575147,39082.60460806516,76139.55400959536,76326.18991865541,234837.35735655675,235084.69249734934,747499.4037868633,769392.9102763424,89.01318953207975,0.11902268435713659,0.8273793511684191,86.17136163051386,92.93526918858264,0.18291497898201908,0.9060204738709521,86.981903816803,-43.62513140040961
2023-04-28,8715.857160253445,8774.005555614129,16113.100507940413,16272.364380060935,38619.067838558,38790.600165796764,76416.4313427777,76514.819721715,150180.38734616013,152151.0039674074,233975.58935980668,237191.66392871828,372904.9618187126,383053.91949148936,747073.2083820547,768454.0681175749,7585452.069832214,7645033.199667631,8728.885350692326,8763.08133335452,16297.77554253804,16472.503308659412,39080.64260750947,39234.708828455754,75926.15864585215,76409.40857415565,232291.70320478585,237450.6859324711,752388.8825059995,762789.6781980953,89.85903338714861,0.11154651489695357,0.8730569748948013,86.47983677049153,92.56376035235266,0.18035354482656085,0.8870087596411735,86.79363402223846,-43.62183317741633
2023-04-29,8748.796856748959,8725.503909817213,16159.426072943575,16377.089536787918,38634.26544552333,39015.799735766435,75940.82949909774,76525.79067587048,149871.28972235497,152982.74044582367,231747.17623843724,236920.06646203273,374791.7469515689,385737.96176432987,742057.8355894674,770214.8811247746,7612518.123277513,7669879.094619636,8857.71337242121,8934.884938936084,16408.851232605022,16239.188368386696,39191.84499094708,38922.57085730276,75925.46950330044,76389.18472291385,235946.3558159888,238328.01744497975,752938.4074777673,766951.5567471624,90.59104367331938,0.11532022613947047,0.8285542534702234,86.98993501550699,91.71917929597457,0.18554104422819387,0.8153709408932702,87.7858414177475,-43.671799363658096
2023-04-30,8701.771916670634,8763.367720549422,16168.580067175597,16249.04770108365,38831.89368011389,39072.38416748481,76180.85168620021,75809.66998672383,149447.8916267538,153504.9152527246,232272.74932278172,237009.80242488728,375346.2516630864,384301.4197714792,747543.0466641284,768110.4796139697,7620033.573658999,7608611.3462157035,8737.27727815269,8832.461223299391,16393.07699852069,16400.52940118431,38947.33380742189,38916.633152899936,76484.13942438277,76159.50066754244,233480.70283159876,238429.33375868833,753640.6192388904,768553.1770458721,90.00316679892427,0.11910114343956543,0.8012911148352363,87.06303520146504,92.87407870472504,0.178205517125928,0.8117658361032405,87.52327445045998,-44.12182761771558
2023-05-01,8686.063193599639,8744.158711222302,16256.563346795154,16355.056199028204,38748.046146308436,38760.88231633132,75604.6305121879,75704.14575987191,150029.27658952592,153353.110267599,233069.85890669838,237111.7543265201,372762.734054281,383921.62442622636,749828.9055672671,765410.9804032577,7588753.121250677,7634924.8688904755,8794.166642036465,8755.327541186502,16368.942125931333,16328.151414815451,39055.18429668159,38998.47684228453,76145.35227761991,76220.42454848232,232638.4085228426,236198.13950090995,748183.1309609133,762127.016100223,89.53758266771874,0.11889064380099254,0.8389823453060394,85.91980021961167,92.14585123428202,0.17778941156150638,0.8113220818901106,86.94772569567287,-44.37455018291899
2023-05-02,8665.600422446423,8730.301063307761,16298.37481907963,16231.573539505425,38674.84746908284,38910.610910174415,76468.64484860044,75662.03794765599,149865.62969784942,152251.8204188285,231611.3357017542,235953.03126313427,375562.41282918485,385581.89170542295,742784.7179982034,767799.8183614039,7560035.516392913,7678797.452055498,8700.558013903572,8813.54621400228,16161.820287955634,16387.74718235345,39001.9146300834,38976.29141311482,76433.6435230404,76479.78437248686,232303.5392085215,236028.5318620105,754370.0616673768,767808.3398918584,89.78481434101325,0.11639312155110362,0.8177130873261292,86.15740231538517,92.0157087203776,0.17814656123934494,0.8636373751073919,87.28527943066322,-44.22591867270705
2023-05-03,8661.55139368401,8732.995895701162,16293.909272105835,16372.690913684544,38654.83805549309,39013.672741165676,76007.39768262839,76099.9907295556,150682.04065561024,152116.06288917307,231688.06915909192,236107.5556630191,372991.2433735726,385990.62741799635,746910.5851239575,763279.808451235,7598593.404781986,7641590.881678407,8837.141602595697,8831.645281540339,16343.34510074412,16422.82019147583,38951.833139305694,38906.26240834952,76100.50823073881,76150.20581349125,233454.87932975142,238477.13776429454,755428.2630678726,762209.1175145635,89.89018471373097,0.1195615592100735,0.8775093035549271,85.9131499015556,92.20275966016338,0.1849554860671931,0.8265667876488815,87.16137777958085,-43.148809012628824
2023-05-04,8713.578499892543,8749.370335772488,16234.613384349434,16388.852810349967,38723.884000797654,38750.874427697025,76448.19164885014,75750.64969496801,149795.74870357412,153972.21002803545,232085.15828681402,236219.0714948351,374283.9023716927,385565.95153956814,742903.0297511151,767027.612703068,7648423.000560025,7668060.579136891,8895.504953430569,8925.67580081688,16371.050148776416,16348.689251473394,39163.16237212508,38929.580455020645,76006.5751888323,76671.83274002487,235386.4839828516,237891.1211471261,752666.4487616649,761370.2462692738,90.30203885129941,0.11992546327913309,0.8594401724228755,87.70760242169698,92.09675912971775,0.18193047125634254,0.8552514293353959,86.4393770270295,-44.235980510312956
2023-05-05,8707.089726390614,8766.151319663048,16246.542201713777,16289.998276432645,38827.41289313136,39013.62072984324,76122.59835750275,76124.81629635862,149733.0648051064,152585.76299969887,233011.96340506952,236250.91761366237,373348.1484789042,386714.7197375586,748074.5276851057,772327.6433956219,7573103.537837997,7634587.671688695,8800.757657048662,8813.533608883166,16360.631829852691,16221.530562515196,38921.25645501876,39163.62668119212,76200.38816183321,76560.65707733252,233911.69123567356,237679.15367423312,754614.7942362287,763662.2006267008,90.16750933167883,0.11315221212385285,0.8557876226761685,86.9351382301528,91.78058607066619,0.18462463760045764,0.858152927404271,87.4087253252062,-44.27557190401433
2023-05-06,8738.302300547764,8742.55064001242,16159.21341697004,16240.81910334132,38873.47727312519,38995.595130099435,75928.54645980944,76236.40939081824,149952.45958705756,152409.53205931038,232313.2084368898,237405.53891491305,372894.3111255906,383393.34246078617,743316.9139233354,763839.8579719565,7632049.085403884,7628137.663536074,8731.689318089253,8841.518584497395,16435.09529368447,16365.942088494441,39180.01999853827,39035.17325544735,76086.67872520686,76317.19603144756,232004.00946332462,237090.4692871693,751380.9409216521,768943.8018144871,89.84924068558965,0.1177070094373071,0.7800255750777545,87.7449129333549,91.71276225566048,0.1823692185493584,0.8103360529251402,88.07296957199905,-43.072764986994805
2023-05-07,8700.415567218944,8771.612944479208,16290.678577814937,16331.901153088525,38864.195445856014,38966.53931018001,75568.3507186574,75783.5217954167,149251.0751031666,153242.6682976248,232577.80711453545,237378.74384963748,373892.076677488,384736.2917123056,745971.8687275841,764971.342352417,7610378.2123877,7634094.976288936,8858.606309731442,8816.187240657018,16396.303813478848,16478.34280378633,38848.882413577696,39130.56754041335,76279.44917044586,76149.07058535918,233157.2089341214,238477.0082457364,749044.5969987339,760651.2949995052,90.40092035201951,0.11524281332160406,0.8437228495874967,87.63257904887396,91.36649486780946,0.18527978282411292,0.84539247287272,86.76269014001623,-43.259663095695025
2023-05-08,8718.867819998699,8776.266195050714,16223.96976607251,16372.64516599272,38848.12768437905,38724.090117140986,76276.54498887064,75890.65634486444,150782.14555099065,153538.05485504784,232532.62212783884,238173.14737793352,373582.02195167186,386819.58638560184,744103.9972693152,771705.5573803814,7589652.523160786,7627010.280087966,8828.286047635786,8861.269483380614,16156.482720394488,16334.36489304517,39041.38587848194,39011.03255649454,76133.1805247792,76421.71963306933,232407.39306961276,238378.58517386936,756925.4849563399,762147.8815061318,90.3668960983186,0.11979262053045722,0.8370667426707952,85.93983370974456,91.03476002302034,0.18139772121198786,0.8416358442590522,86.86165288228919,-44.24040435104933
2023-05-09,8726.802038915777,8722.791513401758,16166.639679648257,16261.576620629347,38757.67661377433,39094.680996247145,75573.5612525418,75938.39427692453,150764.2917648608,152980.84237221844,232662.07602326796,237663.7411894621,374457.31744521164,386486.39478604123,747829.058738102,767982.696084062,7579435.357511945,7697544.0472078575,8811.69890558386,8823.08948670292,16221.016321155414,16369.23475792273,39044.706298858146,39061.87577260255,76460.58865599276,76439.77526702458,232502.64205663739,235893.68917374086,747488.8706160147,764931.6647167177,89.83538190013545,0.11678745099749055,0.8280856634558525,86.40920379328253,92.76243181614261,0.1831111989927868,0.8597451448214646,86.8615190991447,-43.10038684941441
2023-05-10,8715.85914348353,8727.729744306782,16124.842099337533,16253.556153779171,38990.86346605102,38898.7572098215,75998.52479999696,75676.07426874066,150724.4983892552,153844.25326861005,233765.2629662339,235695.48046339606,374031.9823336001,386452.1325567814,749725.8074728322,769891.4410456993,7610993.553716322,7615612.620465106,8814.125733439174,8838.813138938314,16312.070454265655,16351.099100133119,38881.87680625463,39187.747758060534,76441.18179416576,76619.76840232468,233578.33698593645,236792.18519219846,752106.0194293613,761747.8966191496,89.40121480870225,0.12064077820959218,0.8217451022333486,87.71800287126521,92.48317476079157,0.1815038555354588,0.9061353222348572,86.83997485937917,-43.99315036788771
2023-05-11,8696.090356760069,8753.578635751157,16235.669586372553,16398.89769713165,38725.69842140781,38989.421385899994,75794.72677335034,75981.30135111588,150274.43192184303,152070.7361850985,232303.75590831068,238227.2620814302,375441.8935485704,384442.91193663253,747081.5716140367,766012.7016981911,7567938.340303755,7621127.016652451,8837.005583097429,8805.599607518745,16328.912467544675,16259.827689643089,38815.63951613697,38921.297604652245,76065.03345328414,76454.57567357212,235009.0234634556,235158.2095532975,748457.0525512928,766281.485931245,89.38168258457144,0.11360034665186615,0.817616821413791,86.2359509812904,91.40817781594014,0.17755156672095435,0.8613670583129847,86.63487173589353,-44.275785309358234
2023-05-12,8685.95006226671,8770.231924932252,16229.543168805107,16250.9545512026,38807.515960907425,38963.78223400234,76430.62647752545,76483.52930251652,149164.39420609534,152532.85878945343,232347.9431628569,236780.65528939854,374199.456710513,386035.55690734705,748834.2090408395,766056.8300970143,7552575.03552286,7669747.188133753,8828.914957415478,8755.470739850225,16247.023085758945,16320.295518306893,39097.289945833894,39188.28549245791,76095.45938605479,76141.85227952492,235743.84036638605,237754.7730858467,747679.8384590652,766581.0446363621,90.62862764054671,0.11386744980017999,0.8602207012946572,86.55776289846115,91.90426950779197,0.18149585430811857,0.821463406698207,86.85225050867624,-44.11807639157797
2023-05-13,8681.348745712254,8715.866316615457,16153.138234945298,16382.498959639439,38601.14422113131,38946.8842970553,75750.87297418182,75871.50995508792,149428.1741809525,153856.19461569493,233402.91383757044,235721.24242623567,372570.0824709327,383416.62710680964,746828.6137297689,765425.6383757897,7555986.401935687,7638038.5024287645,8789.225674653406,8801.800600263632,16208.542718510455,16416.04518005589,38805.50056402087,38944.14332496905,76245.99941558139,76650.43584719821,232247.28160669826,237387.85581642433,750470.3782575659,765591.4393040021,90.69186617981472,0.11920746217953325,0.8194209069956515,87.6895660296024,91.78839767432987,0.1822326134087824,0.8975894835026486,86.57324222255863,-43.35506180734429
2023-05-14,8681.609517295758,8783.949059903143,16253.964961139583,16388.669089102867,38653.005345083475,38786.10976982917,75774.74700072494,75877.83381399912,150992.15863896135,152557.8317994826,232581.73862811513,237279.9889141489,372230.1279753484,385584.2727043257,743335.4574636057,770955.5075702774,7554399.5143340435,7652200.941305627,8772.148098944548,8930.51597138165,16215.675253151452,16316.663783837837,39029.07866311796,39010.28260070573,76045.79358532774,76640.45977028573,232934.25832372849,238607.76743257037,753737.9001894667,762563.1654381014,89.43109165091711,0.12065904596164782,0.838283801391283,86.30094291792045,91.18725439862412,0.17768622480040933,0.8424858336488954,88.307723985269,-43.355580491958506
2023-05-15,8662.213535235822,8724.868016381124,16227.868087572331,16323.759562552767,38621.91582892853,39014.46587581973,75714.91652140512,75777.10592365314,149689.49790876798,153777.1136023182,233475.808913797,237485.8204248875,374839.8927864602,386770.02597479464,743428.6251000268,769411.8045792632,7569397.785089204,7657756.80040206,8883.62294487573,8917.771784570525,16439.068768283065,16397.695997267732,39130.284124881626,38901.373038263766,76320.51165996806,76410.26284909293,234503.82603744697,236192.50716281298,752651.0914217135,765464.3799765134,89.92230081571547,0.1150467477071497,0.8383058776965571,86.23383407868819,92.90489858401392,0.17782084993124642,0.9079170587747475,86.85098411920244,-43.82009245760383
2023-05-16,8711.039133109578,8734.499025620084,16110.827852684524,16387.443573960314,38753.36521315457,38922.75144745782,75603.89948536309,75875.0067612107,149564.15369217203,153997.4854548368,232248.1485808397,238499.91487151108,375044.0066526963,384970.45129149704,741775.2268656217,767099.875866417,7583160.238902421,7656511.976894519,8808.008415495598,8892.030392169396,16214.326691478931,16230.567766614464,39009.54023497149,39028.253086236255,76183.23757970084,76406.3196408434,234707.45831516897,238017.31397181735,754614.0897200451,769336.8814935547,89.16565652401883,0.11785799211748142,0.8713682010160999,87.17222993306041,92.07280306572667,0.17719005880506306,0.8946656926597126,87.13436032866039,-44.139945065585145
2023-05-17,8669.019337363352,8773.082425933882,16128.23567423683,16215.603222554024,38982.03061431217,38718.573453661855,76332.90920544045,76174.84330441439,149833.98578501798,152231.47506200103,233186.12210442784,236732.17286319815,375062.6893579505,386339.35044080694,748679.956048333,771072.8130775201,7550203.724892464,7621638.858614123,8771.857226231834,8862.944195161257,16358.587065266316,16272.491636460147,38913.73390841847,39103.98409315243,76339.97142549983,76588.30250929573,233320.15755382858,236150.50007637346,751702.7612048342,764843.9461173599,89.62021218914906,0.11641299530436758,0.8615039436654892,86.38199221422583,92.39297812202499,0.1812348724039418,0.8301068319036683,87.54202846445156,-43.51710462631202
2023-05-18,8704.608655527305,8786.144030090478,16282.996044733687,16385.78737348512,38683.53460058663,39015.05548491107,75570.14284786068,75870.5979436513,149742.95705726842,153096.6774146041,232871.7626770722,236257.67689314,373328.4979759038,383043.31522055826,744543.6494084313,766706.967709042,7608572.126826839,7696092.308921006,8783.965418411364,8827.477944637007,16345.239173508018,16458.597669282895,38828.44439752387,39156.74709481214,76411.09233386393,76627.01232918301,235977.983840366,236250.4184590777,756561.9329235645,760873.4070271406,90.7644963262373,0.11616668150918981,0.803523647428517,86.49609823238347,92.73205930466526,0.17996242154601447,0.8528089554122713,87.58938298641795,-44.89354586547725
2023-05-19,8717.670059714712,8750.88396080515,16224.760939339649,16225.85906132727,38673.90930732407,38781.96098453153,76187.24359115299,76340.79198922118,150917.8317139501,153924.9742319032,234203.83976211623,237696.2434966089,374642.2647485904,383808.9447990024,747806.1325727609,771169.0295116476,7561089.116084654,7698328.193987454,8783.89244898318,8816.793025268671,16363.728124458656,16365.920105870095,39168.34102884854,39191.632920055716,76066.41700260321,76291.35997210095,232009.34151366315,236539.60020114545,752667.4265703165,760695.8296417607,89.68551683237835,0.11852799777970573,0.8468900163920209,86.78763218009668,91.51290838955143,0.18627131177744374,0.8101613756051088,86.47750770059498,-43.962156344806566
2023-05-20,8658.498437150265,8767.957300403876,16284.593706780304,16300.175634041281,38934.69814894893,38727.89527855516,76363.0741716305,76344.1675613449,150131.54492877613,152794.1208051877,232995.2221617615,236725.09188627114,373290.21442594257,383122.54922785977,746629.6675191032,771460.1430938645,7610611.170154438,7694623.2768179495,8733.663921908845,8944.00165023275,16434.624158485884,16378.899888649066,39078.09887385047,38921.688463586834,76277.8705352435,76150.44242556802,235438.76294373322,237328.69499681055,752002.6875565504,766756.8985550519,90.2941379609812,0.11381859287387948,0.8778355055816989,85.89221487668695,91.82947625014891,0.18194517952617886,0.8397388463252621,87.918710026459,-43.837355913862936
2023-05-21,8678.813698293521,8771.374825467139,16299.195279070369,16227.704224016139,38798.09321313412,38759.545234975776,75719.71803535479,76225.7305637705,149144.58087819605,152650.92794410963,232543.8880910248,236264.3494697368,375068.7332974052,386548.5947848753,742920.1605705576,770157.5236387411,7554414.497327315,7638293.058797908,8819.269465221525,8754.58568164393,16207.622303155787,16393.253134589948,39174.40879397748,39151.32945361066,76445.93340107448,76398.61309401509,232626.25550270424,237212.21361284866,754975.7201621773,760486.4717428517,90.823967517789,0.111199300389383,0.8313029636418636,87.10737820994524,91.97554772707521,0.17901132668225472,0.8310058946952563,86.96216464066363,-44.017443393346355
2023-05-22,8679.333423187054,8749.391012242093,16257.529719895898,16352.408823568572,38999.11648785032,38965.82600913711,75576.61635278602,75794.79754993413,149030.52370971485,152052.13004869377,232947.84844353606,235978.00093108314,373166.85144297924,385588.5795997017,747983.713171301,770454.702226703,7583174.546681442,7669241.424748527,8860.498816184605,8850.121758744435,16255.26279314703,16321.85777084574,39154.85542447195,39079.57852051593,75996.78313322194,76290.569105042,235510.64446589077,238115.0929844574,752909.1811380828,768010.6736433516,90.3342944447858,0.11206945594499051,0.8355855644653302,87.78366179640432,92.02510441872032,0.18682711046709138,0.8136788376108749,87.60188339505947,-43.50584559504026
2023-05-23,8702.42394254715,8785.632288600602,16142.948550011748,16256.943627572457,38938.2221244891,38920.03413788993,75540.29056506857,76293.48745927555,149048.15106914943,153075.0966318802,233450.2634140447,236968.69058497145,374179.0606998191,383296.8175013414,745568.4643274612,769859.2834845565,7550776.642432253,7679854.6798110735,8837.912522970724,8882.51493872409,16179.59038103399,16276.500956692098,38863.66486534634,39226.81878649042,76449.2561262673,76654.70008826705,232322.94320742728,235074.75120196608,751432.0602823495,767248.7691534008,89.86280792120179,0.11345732595432276,0.8492237385601026,86.01414569098198,91.4439299010785,0.17912242846270424,0.823365015838107,87.05272802770388,-44.91800149994706
2023-05-24,8715.417662566542,8762.542832257714,16153.726359197044,16383.034030748602,38851.567205134845,38815.86115977916,75932.50004163462,76450.84547090542,149081.33471713637,153631.30792283322,231665.93504048692,236911.48246375503,373557.57625415514,386166.5840820461,741662.0325414644,765279.4629264813,7576857.478601959,7607884.524418988,8725.155760346806,8862.388467495784,16389.63642232524,16322.14550658352,39057.19642471892,38928.97259465494,76449.9786306854,76389.49227856653,232945.91480393877,238602.4960893927,754367.1130776743,767158.5594129966,90.57662673341459,0.11815364695467725,0.8615536303262383,87.59920784790745,91.14456569004817,0.18414364728693633,0.8238683834047881,86.38277763679297,-43.60081034495607
2023-05-25,8731.215454420137,8782.484695860257,16136.990998164032,16344.424615915703,38776.21180494977,38972.77003521687,76473.21296540664,75801.93001249869,149552.93820555732,153430.48417935852,231511.17061285407,237283.6401388208,373558.9968718791,385546.6574105115,742661.7662815711,764993.1354326488,7593439.638015824,7690269.236448466,8736.865551468876,8760.109665291988,16426.42619760058,16207.93665981937,39160.67614849772,38928.39794304252,76385.41687865902,76340.89806726796,234879.64231509864,235651.65822629712,750503.7686781264,766114.4334395509,89.53745381752681,0.11156494751136839,0.8411939887576664,86.20776585739742,91.6355995935738,0.18131677077378847,0.8925336783196952,86.73624379422283,-43.6209014630613
